,car_name,engineSize,year,mileage,price,link
792,Ford Focus 1.0 EcoBoost 125 Zetec 5dr,1.0,2018,17065,11989,www.theaa.com/used-cars/cardetails/137-691765
793,Ford Focus 1.0 EcoBoost Hybrid mHEV 125 Titanium Edition 5dr,1.0,2020,3105,17500,www.theaa.com/used-cars/cardetails/137-691718
794,Ford Focus 1.5 EcoBoost 150 ST-Line 5dr,1.5,2019,23296,13954,www.theaa.com/used-cars/cardetails/137-691749
795,Ford Focus 1.5 EcoBlue 120 Active X 5dr,1.5,2020,3778,17850,www.theaa.com/used-cars/cardetails/137-691706
796,FORD FOCUS ST-LINE,0.0,2019,10356,15150,www.theaa.com/used-cars/cardetails/94-160186
797,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr Petrol Hatchback,1.0,2019,3056,15300,www.theaa.com/used-cars/cardetails/39-946197
798,Ford Focus 1.0 EcoBoost 125 Titanium 5dr Petrol Hatchback,1.0,2019,8811,13750,www.theaa.com/used-cars/cardetails/39-946184
799,FORD FOCUS 1.0 ST-LINE AUTO PETROL LOW MILES,1.0,2017,56124,9247,www.theaa.com/used-cars/cardetails/59-663255
800,Ford Focus 1.0 EcoBoost 125 Titanium X 5dr,1.0,2019,5300,15300,www.theaa.com/used-cars/cardetails/137-691141
801,Ford Focus Vignale 1.0 EcoBoost 125 Active X 5dr,1.0,2020,10,20300,www.theaa.com/used-cars/cardetails/137-690823
802,Ford Focus 1.5 EcoBlue 120 ST-Line 5dr,1.5,2019,24332,13970,www.theaa.com/used-cars/cardetails/137-690582
803,Ford Focus 1.5 EcoBlue 120 ST-Line 5dr,1.5,2019,11865,15500,www.theaa.com/used-cars/cardetails/137-690335
804,Ford Focus 2.0T EcoBoost ST-2 5dr,2.0,2018,28973,15000,www.theaa.com/used-cars/cardetails/137-688964
805,FORD FOCUS 1.0 Ecoboost 125 Zetec Nav 5Dr,1.0,2018,22884,11899,www.theaa.com/used-cars/cardetails/23-101129
806,Ford Focus 1.0 EcoBoost 125 Titanium 5dr Auto Petrol Hatchback,1.0,2018,14341,11200,www.theaa.com/used-cars/cardetails/39-945751
807,Ford Focus 1.0 EcoBoost 125 Titanium 5dr Auto,1.0,2018,14319,13750,www.theaa.com/used-cars/cardetails/137-690795
808,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2018,18884,12995,www.theaa.com/used-cars/cardetails/137-690623
809,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,31669,8675,www.theaa.com/used-cars/cardetails/137-690267
810,Ford Focus 1.5 EcoBoost 150 Active 5dr,1.5,2021,101,18000,www.theaa.com/used-cars/cardetails/137-690119
811,Ford Focus 2.0 TDCi 185 ST-3 5dr,2.0,2018,26493,15995,www.theaa.com/used-cars/cardetails/137-690066
812,Ford Focus 1.0 EcoBoost Zetec Edition 5dr,1.0,2017,34359,8495,www.theaa.com/used-cars/cardetails/137-690065
813,Ford Focus 1.0 EcoBoost 125 Zetec 5dr,1.0,2019,5248,13995,www.theaa.com/used-cars/cardetails/137-689820
814,Ford Focus 1.5 TDCi 120 Titanium 5dr,1.5,2018,25007,10800,www.theaa.com/used-cars/cardetails/137-689316
815,Ford Focus 1.5L Titanium X EcoBlue,1.5,2018,22532,13475,www.theaa.com/used-cars/cardetails/138-16755
816,FORD FOCUS TITANIUM,0.0,2018,32556,9075,www.theaa.com/used-cars/cardetails/94-160152
817,Ford Focus 5Dr Active 1.5 Tdci 120PS,1.5,2019,8980,15199,www.theaa.com/used-cars/cardetails/14-2607548
818,Ford Focus 1.0 EcoBoost 125ps Active X 5dr,1.0,2019,9859,17000,www.theaa.com/used-cars/cardetails/37-2974639
819,Ford Focus 1.0 EcoBoost 125ps Active X 5dr,1.0,2019,9859,17000,www.theaa.com/used-cars/cardetails/37-2974630
820,Ford Focus 1.0 EcoBoost 125ps Active X 5dr,1.0,2019,9859,17000,www.theaa.com/used-cars/cardetails/37-2974561
821,Ford Focus 1.0 EcoBoost 125ps Active X 5dr,1.0,2019,9859,17000,www.theaa.com/used-cars/cardetails/37-2974547
822,Ford Focus 1.0 EcoBoost 125ps Active X 5dr,1.0,2019,9859,17000,www.theaa.com/used-cars/cardetails/37-2974184
823,Ford Focus 1.0 EcoBoost 125ps Active X 5dr,1.0,2019,9859,17000,www.theaa.com/used-cars/cardetails/37-2974156
824,Ford Focus 1.0 EcoBoost 125ps Active X 5dr,1.0,2019,9859,17000,www.theaa.com/used-cars/cardetails/37-2974130
825,Ford Focus 1.0 EcoBoost 125ps Active X 5dr,1.0,2019,9859,17000,www.theaa.com/used-cars/cardetails/37-2974085
826,Ford Focus ST 2.3 EcoBoost ST 5dr Petrol Hatchback,2.3,2019,6160,24750,www.theaa.com/used-cars/cardetails/39-945851
827,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr Auto Petrol Hatchback,1.0,2017,44144,9500,www.theaa.com/used-cars/cardetails/39-945816
828,Ford Focus 1.0 EcoBoost 125 ST-Line Nav 5dr Petrol Hatchback,1.0,2019,27221,12918,www.theaa.com/used-cars/cardetails/39-945775
829,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr Petrol Hatchback,1.0,2019,11831,14200,www.theaa.com/used-cars/cardetails/39-945773
830,Ford Focus 1.0 EcoBoost 125 Titanium 5dr Petrol Hatchback,1.0,2018,6537,11500,www.theaa.com/used-cars/cardetails/39-945764
831,Ford Focus 1.0 EcoBoost Hybrid mHEV 125 ST-Line Edition 5dr Petrol Hatchbac,1.0,2020,1321,21500,www.theaa.com/used-cars/cardetails/39-945754
832,Ford Focus 1.5 EcoBlue 120 Titanium 5dr Diesel Estate,1.5,2018,57357,11250,www.theaa.com/used-cars/cardetails/39-945752
833,FORD FOCUS 1.5 ZETEC EDITION TDCI 5d 118 BHP,1.5,2017,32000,8799,www.theaa.com/used-cars/cardetails/59-663013
834,Ford Focus 1.0 EcoBoost Hybrid mHEV 125 Titanium Edition 5 door,1.0,2020,8622,16489,www.theaa.com/used-cars/cardetails/50-55401
835,FORD FOCUS 1.5 Ecoblue 120 St-Line X 5Dr Auto,1.5,2020,5831,19299,www.theaa.com/used-cars/cardetails/23-101002
836,FORD FOCUS VIGNALE 2.0 Ecoblue 5Dr,2.0,2020,2207,19999,www.theaa.com/used-cars/cardetails/23-100996
837,FORD FOCUS 2.0 Ecoblue 150 Active X Auto 5Dr,2.0,2020,2754,19299,www.theaa.com/used-cars/cardetails/23-100992
838,FORD FOCUS 1.5 Ecoblue 120 Titanium X 5Dr Auto,1.5,2020,359,18799,www.theaa.com/used-cars/cardetails/23-100990
839,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,22287,9384,www.theaa.com/used-cars/cardetails/137-687002
840,FORD FOCUS 2.0 Tdci 185 St-3 Navigation 5Dr Powershift,2.0,2017,22551,16799,www.theaa.com/used-cars/cardetails/23-100736
841,Ford Focus 1.0 EcoBoost 125 Active X Auto 5dr,1.0,2019,2628,17999,www.theaa.com/used-cars/cardetails/137-688735
842,Ford Focus 1.5 TDCi 120 Zetec Edition 5dr,1.5,2018,39904,9866,www.theaa.com/used-cars/cardetails/137-688734
843,Ford Focus 1.0 EcoBoost 125 Zetec Edition 5dr Auto,1.0,2018,28650,9998,www.theaa.com/used-cars/cardetails/137-688732
844,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2018,20893,10190,www.theaa.com/used-cars/cardetails/137-688583
845,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2019,14217,15738,www.theaa.com/used-cars/cardetails/137-688468
846,Ford Focus 2.0 TDCi 185 ST-3 5dr,2.0,2018,23578,16522,www.theaa.com/used-cars/cardetails/137-688466
847,Ford Focus 1.0 EcoBoost Zetec Edition 5dr,1.0,2018,30158,9253,www.theaa.com/used-cars/cardetails/137-688465
848,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2018,21082,10357,www.theaa.com/used-cars/cardetails/137-688464
849,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2018,16688,10940,www.theaa.com/used-cars/cardetails/137-688463
850,Ford Focus 1.0 EcoBoost Titanium 5dr,1.0,2017,17964,10035,www.theaa.com/used-cars/cardetails/137-688461
851,Ford Focus 2.0 EcoBlue Titanium X 5dr Auto,2.0,2019,7000,16432,www.theaa.com/used-cars/cardetails/137-688246
852,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2019,5930,16129,www.theaa.com/used-cars/cardetails/137-688244
853,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2019,9000,16513,www.theaa.com/used-cars/cardetails/137-688242
854,Ford Focus 1.0 EcoBoost 100 Zetec 5dr,1.0,2019,5847,12997,www.theaa.com/used-cars/cardetails/137-688241
855,Ford Focus 2.0T EcoBoost ST-3 5dr,2.0,2018,11447,17695,www.theaa.com/used-cars/cardetails/137-688239
856,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2017,30135,9395,www.theaa.com/used-cars/cardetails/137-688237
857,Ford Focus 2.0 EcoBlue 190 ST 5dr,2.0,2020,1889,26000,www.theaa.com/used-cars/cardetails/137-688025
858,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2019,5345,15500,www.theaa.com/used-cars/cardetails/137-688024
859,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2018,15316,13066,www.theaa.com/used-cars/cardetails/137-687980
860,Ford Focus 1.0 EcoBoost 125 Titanium X 5dr Auto,1.0,2019,4415,16565,www.theaa.com/used-cars/cardetails/137-687905
861,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2019,15017,13495,www.theaa.com/used-cars/cardetails/137-687903
862,Ford Focus 1.0 EcoBoost 125 Active Auto 5dr,1.0,2019,11401,17064,www.theaa.com/used-cars/cardetails/137-687902
863,Ford Focus 1.0 EcoBoost 125 Zetec Edition 5dr,1.0,2018,13000,10152,www.theaa.com/used-cars/cardetails/137-687901
864,Ford Focus 1.5 EcoBoost 182 Titanium X 5dr Auto,1.5,2017,6800,12995,www.theaa.com/used-cars/cardetails/137-687900
865,Ford Focus 1.0 EcoBoost Zetec Edition 5dr,1.0,2017,26000,8831,www.theaa.com/used-cars/cardetails/137-687899
866,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2019,6118,13983,www.theaa.com/used-cars/cardetails/137-687852
867,Ford Focus 1.0 EcoBoost Titanium 5dr,1.0,2018,20443,9976,www.theaa.com/used-cars/cardetails/137-687851
868,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2018,20911,12170,www.theaa.com/used-cars/cardetails/137-687850
869,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2018,12327,13832,www.theaa.com/used-cars/cardetails/137-687849
870,Ford Focus Vignale 1.0 EcoBoost 125 5dr,1.0,2019,7500,16475,www.theaa.com/used-cars/cardetails/137-687662
871,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2019,10700,13784,www.theaa.com/used-cars/cardetails/137-687661
872,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2019,7716,13900,www.theaa.com/used-cars/cardetails/137-687660
873,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2018,19309,10115,www.theaa.com/used-cars/cardetails/137-687659
874,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2018,5544,10970,www.theaa.com/used-cars/cardetails/137-687658
875,Ford Focus Vignale 1.5 EcoBoost 182 5dr Auto,1.5,2019,10514,18364,www.theaa.com/used-cars/cardetails/137-687622
876,Ford Focus Vignale 1.0 EcoBoost 125 5dr Auto,1.0,2018,14000,17549,www.theaa.com/used-cars/cardetails/137-687621
877,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2020,2283,17504,www.theaa.com/used-cars/cardetails/137-687620
878,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2020,7520,17457,www.theaa.com/used-cars/cardetails/137-687619
879,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2020,2983,17481,www.theaa.com/used-cars/cardetails/137-687618
880,Ford Focus 1.0 EcoBoost 125 Active X 5dr,1.0,2020,4565,17504,www.theaa.com/used-cars/cardetails/137-687617
881,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2019,4276,14995,www.theaa.com/used-cars/cardetails/137-687616
882,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2019,19091,13709,www.theaa.com/used-cars/cardetails/137-687615
883,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2019,11622,14467,www.theaa.com/used-cars/cardetails/137-687614
884,Ford Focus 2.0 TDCi 185 ST-2 5dr,2.0,2018,11000,17211,www.theaa.com/used-cars/cardetails/137-687613
885,Ford Focus 1.0 EcoBoost Titanium 5dr,1.0,2018,14800,10525,www.theaa.com/used-cars/cardetails/137-687611
886,Ford Focus 1.0 EcoBoost Titanium 5dr,1.0,2018,16000,10457,www.theaa.com/used-cars/cardetails/137-687610
887,Ford Focus 1.0 EcoBoost 140 ST-Line Navigation 5dr,1.0,2018,21431,10902,www.theaa.com/used-cars/cardetails/137-687609
888,Ford Focus 1.0 EcoBoost 125 Zetec Edition 5dr,1.0,2018,21565,9977,www.theaa.com/used-cars/cardetails/137-687608
889,Ford Focus Vignale 2.0 EcoBlue 5dr,2.0,2020,4122,19132,www.theaa.com/used-cars/cardetails/137-687364
890,Ford Focus 2.0 EcoBlue 190 ST 5dr,2.0,2020,1750,24000,www.theaa.com/used-cars/cardetails/137-687363
891,Ford Focus 1.5 EcoBlue 120 ST-Line 5dr,1.5,2020,4500,16994,www.theaa.com/used-cars/cardetails/137-687362
892,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2020,11410,14998,www.theaa.com/used-cars/cardetails/137-687361
893,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2020,17894,14399,www.theaa.com/used-cars/cardetails/137-687360
894,Ford Focus 1.0 EcoBoost 125 Active X 5dr,1.0,2020,3692,18762,www.theaa.com/used-cars/cardetails/137-687359
895,Ford Focus 1.0 EcoBoost 125 Active 5dr,1.0,2020,1909,16866,www.theaa.com/used-cars/cardetails/137-687358
896,Ford Focus 1.0 EcoBoost 125 Zetec 5dr,1.0,2019,6482,13429,www.theaa.com/used-cars/cardetails/137-687357
897,Ford Focus 1.0 EcoBoost 125 Titanium 5dr,1.0,2019,9000,14376,www.theaa.com/used-cars/cardetails/137-687356
898,Ford Focus 1.0 EcoBoost 125 Active 5dr,1.0,2019,6500,14680,www.theaa.com/used-cars/cardetails/137-687355
899,Ford Focus 1.0 EcoBoost 125 Active 5dr,1.0,2019,2781,15171,www.theaa.com/used-cars/cardetails/137-687354
900,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2018,15000,14052,www.theaa.com/used-cars/cardetails/137-687353
901,Ford Focus 1.0 EcoBoost 125 ST-Line 5dr,1.0,2018,20500,12675,www.theaa.com/used-cars/cardetails/137-687352
902,Ford Focus 1.5 TDCi 120 Zetec Edition 5dr Powershift,1.5,2017,40376,9504,www.theaa.com/used-cars/cardetails/137-687351
903,Ford Focus 2.0 EcoBlue 150 Active X Auto 5dr,2.0,2019,12358,17498,www.theaa.com/used-cars/cardetails/137-687013
904,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2019,4131,15998,www.theaa.com/used-cars/cardetails/137-687010
905,Ford Focus 2.0 TDCi 185 ST-3 5dr,2.0,2018,9913,17483,www.theaa.com/used-cars/cardetails/137-687008
906,Ford Focus 1.0 EcoBoost Titanium 5dr,1.0,2018,13211,10345,www.theaa.com/used-cars/cardetails/137-687007
907,Ford Focus 1.0 EcoBoost 100 Zetec 5dr,1.0,2018,6876,11874,www.theaa.com/used-cars/cardetails/137-687004
908,Ford Focus 1.5 EcoBoost Titanium 5dr Auto,1.5,2017,3799,12184,www.theaa.com/used-cars/cardetails/137-687003
909,Ford Focus Vignale 1.0 EcoBoost 125 5dr,1.0,2019,1397,17998,www.theaa.com/used-cars/cardetails/137-686938
910,Ford Focus 1.5 EcoBlue 120 Active X 5dr,1.5,2020,3592,17999,www.theaa.com/used-cars/cardetails/137-686937
911,Ford Focus 1.0 EcoBoost 125 ST-Line X 5dr,1.0,2020,6427,17875,www.theaa.com/used-cars/cardetails/137-686936
